count	employer_name	employer_url	category_code	category_code
2	INFORMATION TECHNOLOGY AND MANAGEMENT CONSULTING INC	/h1b-sponsors/information-technology-and-management-consulting-inc-9k5nvolyk1	PJM
2	VIRTUE MIND SOLUTIONS LLC	/h1b-sponsors/virtue-mind-solutions-llc-101ze6yp27	PJM
2	DESIMONE CONSULTING ENGINEERING DPC	/h1b-sponsors/desimone-consulting-engineering-dpc-p0l48pm42l	PJM
2	EVIDEN USA INC	/h1b-sponsors/eviden-usa-inc-okprn8m924	PJM
2	AMDOCS INC	/h1b-sponsors/amdocs-inc-dvk4pmd6kw	PJM
2	TIANYU ARTS & CULTURE INC	/h1b-sponsors/tianyu-arts-and-culture-inc-p1kz4wo92m	PJM
2	ASCII GROUP LLC	/h1b-sponsors/ascii-group-llc-5g2rvgdekl	PJM
2	HATHAWAY DINWIDDIE CONSTRUCTION COMPANY	/h1b-sponsors/hathaway-dinwiddie-construction-company-p1kz7nw72m	PJM
2	VIMERSE INFOTECH INC	/h1b-sponsors/vimerse-infotech-inc-m2m6w85401	PJM
2	KYRO4 SOLUTIONS INC	/h1b-sponsors/kyro4-solutions-inc-150n1en1kg	PJM
2	RITE INTERNATIONAL GROUP OF COMPANIES LLC	/h1b-sponsors/rite-international-group-of-companies-llc-5g2rplm3kl	PJM
2	HILL INTERNATIONAL INC	/h1b-sponsors/hill-international-inc-x30qwe980q	PJM
2	ARCCITY	/h1b-sponsors/arccity-x23nerx30g	PJM
2	GENERAL FOUNDRIES INC	/h1b-sponsors/general-foundries-inc-l0yv9q760x	PJM
2	TWIAGE SOLUTIONS INC	/h1b-sponsors/twiage-solutions-inc-l0yvedwp0x	PJM
2	SIEMENS INDUSTRY INC	/h1b-sponsors/siemens-industry-inc-p0l4nxzm2l	PJM
2	APTIV CORPORATION	/h1b-sponsors/aptiv-corporation-1k9nxnmw2m	PJM
2	SKYPERSONIC INC	/h1b-sponsors/skypersonic-inc-g06688yy0q	PJM
2	ORION SYSTEMS INTEGRATORS LLC	/h1b-sponsors/orion-systems-integrators-llc-150nw5x90g	PJM
2	TECHWAVE CONSULTING INC	/h1b-sponsors/techwave-consulting-inc-v82w4nod01	PJM
2	THE MATTHEWS GROUP INC	/h1b-sponsors/the-matthews-group-inc-50nrnvve2g	PJM
2	SAVVY IT GROUP INC	/h1b-sponsors/savvy-it-group-inc-g2r6rreo2l	PJM
2	PRIDE ENTERPRISES INC	/h1b-sponsors/pride-enterprises-inc-rd0gy4pq0o	PJM
2	ASTROIT TECHNOLOGIES LLC	/h1b-sponsors/astroit-technologies-llc-l0yv9r850x	PJM
2	DVG TECH SOLUTIONS LLC	/h1b-sponsors/dvg-tech-solutions-llc-n60edew9kz	PJM
2	KLA CORPORATION	/h1b-sponsors/kla-corporation-60eqe4y10z	PJM
